,:@computed_region_6ryf_isx3,:@computed_region_d7bw_bq6x,:@computed_region_kbsp_ykn9,:@computed_region_rbt8_3x7n,:@computed_region_tx5f_5em3,address_number,agency,beat,case_number,city,date,district,end_date,geolocation,incident_id,incident_type,latitude,location,longitude,narrative,place,police_district_number,pra,sector,start_date,state,zip_code
633,,,,,,,MCPD,2D2,15014233,BETHESDA,2015-03-28 01:27:44,BETHESDA,,,201018902,2812,,WOODMONT  AVE,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,2D,44.0,D,2015-03-28T01:27:00.000,MD,20814.0
634,1.0,6.0,23.0,1.0,4.0,12700.0,MCPD,4K2,16044199,SILVER SPRING,2016-08-30 14:23:18,WHEATON,,"{'type': 'Point', 'coordinates': [-77.06272, 39.062898]}",201101292,1831,39.06289798622734,12700  GOULD RD,-77.06272044177973,CDS-POSS- OPIUM & DERIVATIVES,Residence - Single Family,4D,335.0,K,2016-08-30T14:23:00.000,MD,20906.0
635,1.0,33.0,36.0,21.0,3.0,9800.0,GPD,6P1,16050744,GAITHERSBURG,2016-10-03 11:25:14,MONTGOMERY VILLAGE,2016-10-03T11:45:00.000,"{'type': 'Point', 'coordinates': [-77.197117, 39.114194]}",201101293,0623,39.114193821648115,9800  WASHINGTONIAN BLVD,-77.19711721320826,LARCENY SHOPLIFTING $50 - $199,Retail - Mall,6D,549.0,P,2016-10-03T11:25:00.000,MD,
636,1.0,60.0,19.0,1.0,1.0,11300.0,MCPD,2D4,16050936,KENSINGTON,2016-10-04 11:17:37,BETHESDA,2016-10-04T11:02:00.000,"{'type': 'Point', 'coordinates': [-77.110029, 39.041143]}",201101294,0623,39.041143247559575,11300  ROCKVILLE PIKE,-77.11002853799883,LARCENY SHOPLIFTING $50 - $199,Retail - Mall,2D,186.0,D,2016-10-04T10:22:00.000,MD,20895.0
637,,,,,,,MCPD,6P1,15018116,ROCKVILLE,2015-04-18 04:55:27,MONTGOMERY VILLAGE,,,201019634,2724,,DIAMONDBACK  DR,,FIREWORKS,Street - Residential,6D,441.0,P,2015-04-18T04:55:00.000,MD,20850.0
638,,,,,,,MCPD,4L2,15018262,SILVER SPRING,2015-04-19 01:47:59,WHEATON,2015-04-19T00:00:00.000,,201019777,1824,,TRIANGLE  LA,,CDS-SELL-MARIJUANA/HASHISH,Street - Commercial,4D,324.0,L,2015-04-19T01:47:00.000,MD,20902.0
639,,,,,,,MCPD,5N2,15018573,GERMANTOWN,2015-04-20 19:13:25,GERMANTOWN,,,201019867,1834,,DOVEDALE  WAY,,CDS-POSS MARIJUANA/HASHISH,Parking Lot - Residential,5D,448.0,N,2015-04-20T19:13:00.000,MD,20874.0
640,,,,,,,MCPD,5N2,15018610,GERMANTOWN,2015-04-20 22:26:53,GERMANTOWN,,,201020168,1834,,STEEPLE  RD,,CDS-POSS MARIJUANA/HASHISH,Street - Residential,5D,596.0,N,2015-04-20T22:26:00.000,MD,20874.0
641,,,,,,,RCPD,1A1,15019022,ROCKVILLE,2015-04-23 02:53:33,ROCKVILLE,2015-04-23T03:00:00.000,,201020244,1834,,FLEET  ST,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,1D,263.0,A,2015-04-23T02:53:00.000,MD,20850.0
642,1.0,103.0,19.0,1.0,1.0,7100.0,MCPD,2E3,16050905,BETHESDA,2016-10-04 08:43:47,BETHESDA,2016-10-04T08:43:00.000,"{'type': 'Point', 'coordinates': [-77.146642, 39.021975]}",201101296,1513,39.02197521137466,7100  DEMOCRACY BLVD,-77.14664245887215,WEAPON CONCEALED OTHER WEAPON,Retail - Mall,2D,204.0,E,2016-10-04T08:43:00.000,MD,20817.0
643,1.0,33.0,36.0,21.0,3.0,100.0,MCPD,1B2,16050732,GAITHERSBURG,2016-10-03 11:17:12,ROCKVILLE,2016-10-03T00:00:00.000,"{'type': 'Point', 'coordinates': [-77.235281, 39.111781]}",201101297,1715,39.111781484980234,100  EDISON PARK DR,-77.23528051795776,SEX OFFENDER-REGISTRATION VIOLATION,Government Building,1D,725.0,B,2016-09-22T00:00:00.000,MD,20878.0
644,,,,,,,GPD,6P2,15019866,GAITHERSBURG,2015-04-27 18:32:08,MONTGOMERY VILLAGE,2015-04-27T19:30:00.000,,201021049,1834,,DOSH  DR,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,449.0,P,2015-04-27T18:32:00.000,MD,20878.0
645,,,,,,,MCPD,2D2,15019014,BETHESDA,2015-04-23 00:00:59,BETHESDA,,,201021246,2812,,WOODMONT  AVE,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,2D,44.0,D,2015-04-23T00:00:00.000,MD,20814.0
646,,,,,,,MCPD,6P2,15021424,ROCKVILLE,2015-05-05 22:54:00,MONTGOMERY VILLAGE,,,201022182,2812,,WASHINGTONIAN  BLV,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,660.0,P,2015-05-05T22:50:00.000,MD,20878.0
647,1.0,21.0,7.0,1.0,5.0,9600.0,MCPD,3G2,16050923,SILVER SPRING,2016-10-04 10:34:39,SILVER SPRING,2016-10-03T10:30:00.000,"{'type': 'Point', 'coordinates': [-77.021914, 39.013163]}",201101298,0531,39.01316256978345,9600  BRUNETT CT,-77.02191413169393,BURG FORCE - ATTEMPT- RES/NIGHT,Residence - Single Family,3D,103.0,G,2016-10-02T21:00:00.000,MD,20901.0
648,1.0,71.0,25.0,12.0,3.0,1400.0,RCPD,1B1,16050933,ROCKVILLE,2016-10-04 10:53:59,ROCKVILLE,,"{'type': 'Point', 'coordinates': [-77.175095, 39.083462]}",201101299,2914,39.08346195851373,1400  AINTREE DR,-77.17509548758755,SUDDEN DEATH UNDETERMINED,Residence - Garage,1D,239.0,B,2016-10-04T10:53:00.000,MD,20850.0
649,,,,,,,MCPD,6P1,15021416,ROCKVILLE,2015-05-05 22:06:21,MONTGOMERY VILLAGE,,,201022180,2938,,SAM EIG  HWY,,POL INFORMATION,Street - In vehicle,6D,441.0,P,2015-05-05T22:06:00.000,MD,20879.0
650,1.0,39.0,39.0,1.0,2.0,19900.0,MCPD,5N1,16050916,GERMANTOWN,2016-10-04 10:16:38,GERMANTOWN,2016-10-04T09:55:00.000,"{'type': 'Point', 'coordinates': [-77.288001, 39.182977]}",201101300,0624,39.18297655859504,19900  WILD CHERRY LN,-77.28800055154225,LARCENY FROM AUTO $50 - $199,Residence - Driveway,5D,465.0,N,2016-10-03T20:30:00.000,MD,20874.0
651,,,,,,,MCPD,6P2,15021432,ROCKVILLE,2015-05-06 00:11:29,MONTGOMERY VILLAGE,2015-05-06T00:12:00.000,,201022300,1834,,WASHINGTONIAN  BLV,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,660.0,P,2015-05-06T00:11:00.000,MD,20850.0
652,,,,,,,MCPD,2D3,15021844,ROCKVILLE,2015-05-07 21:53:17,BETHESDA,,,201022603,1831,,BEACH  DR,,CDS-POSS- OPIUM & DERIVATIVES,Street - In vehicle,2D,181.0,D,2015-05-07T21:53:00.000,MD,20895.0
653,1.0,21.0,17.0,1.0,5.0,800.0,MCPD,4L2,16050941,SILVER SPRING,2016-10-04 11:35:13,WHEATON,,"{'type': 'Point', 'coordinates': [-77.02228, 39.031392]}",201101301,0431,39.03139199278886,800  UNIVERSITY BLVD W,-77.02228006735969,AGG ASSLT OTHER WPN CITIZEN,School/College,4D,158.0,L,2016-10-04T11:35:00.000,MD,
654,,,,,,,MCPD,5M1,15022051,GERMANTOWN,2015-05-08 23:21:00,GERMANTOWN,,,201022690,0421,,MIDDLEBROOK  RD,,AGG ASSLT CUT/STAB CITIZEN,Parking Lot - Commercial,5D,470.0,M,2015-05-08T23:21:00.000,MD,20876.0
655,,,,,,,MCPD,1A1,15022066,ROCKVILLE,2015-05-09 02:02:03,ROCKVILLE,,,201022698,2812,,FARM HAVEN  DR,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,1D,264.0,A,2015-05-09T02:02:00.000,MD,20850.0
656,,,,,,,MCPD,5N2,15021435,GERMANTOWN,2015-05-05 23:56:30,GERMANTOWN,,,201022739,2812,,DAWSON FARM  RD,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,5D,596.0,N,2015-05-05T23:56:00.000,MD,20876.0
657,,,,,,,MCPD,3I2,15022160,SILVER SPRING,2015-05-09 19:01:17,SILVER SPRING,,,201022769,1834,,COLUMBIA  PIK,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,3D,379.0,I,2015-05-09T19:01:00.000,MD,20904.0
658,1.0,39.0,39.0,1.0,2.0,19500.0,MCPD,5N1,16050920,GERMANTOWN,2016-10-04 10:11:19,GERMANTOWN,2016-10-02T21:00:00.000,"{'type': 'Point', 'coordinates': [-77.268861, 39.175895]}",201101302,0712,39.17589496536668,19500  WALTER JOHNSON RD,-77.26886053482876,AUTO THEFT - TRUCKS & BUSES,Street - Other,5D,447.0,N,2016-09-26T22:30:00.000,MD,
659,1.0,36.0,39.0,1.0,2.0,20400.0,MCPD,5M1,16050760,GERMANTOWN,2016-10-03 08:23:18,GERMANTOWN,2016-10-03T07:30:00.000,"{'type': 'Point', 'coordinates': [-77.242709, 39.189837]}",201101303,0634,39.18983726075101,20400  APPLE HARVEST CIR,-77.24270909730791,LARCENY FROM AUTO UNDER $50,Parking Lot - Residential,5D,468.0,M,2016-10-01T23:00:00.000,MD,
660,1.0,39.0,39.0,1.0,2.0,18800.0,MCPD,5N1,16050937,GERMANTOWN,2016-10-04 11:56:32,GERMANTOWN,,"{'type': 'Point', 'coordinates': [-77.249262, 39.163091]}",201101304,2938,39.163090515128566,18800  WARING STATION RD,-77.24926169242113,POL INFORMATION,School/College,5D,447.0,N,2016-10-04T10:25:00.000,MD,20874.0
661,1.0,12.0,21.0,1.0,5.0,12200.0,MCPD,3I1,16050898,SILVER SPRING,2016-10-04 08:06:20,SILVER SPRING,2016-10-03T16:30:00.000,"{'type': 'Point', 'coordinates': [-76.958839, 39.061583]}",201101306,0711,39.06158324001084,12200  CHERRY HILL RD,-76.95883946617205,AUTO THEFT - PASSENGER VEHICLE,Auto Dealership,3D,146.0,I,2016-09-01T12:00:00.000,MD,20904.0
662,,,,,,,MCPD,3I2,15022700,SILVER SPRING,2015-05-12 17:25:09,SILVER SPRING,2015-05-12T17:20:00.000,,201023225,0811,,WEXHALL  DR,,ASSAULT & BATTERY - CITIZEN,Residence - Other,3D,380.0,I,2015-05-12T17:20:00.000,MD,20866.0
663,1.0,68.0,25.0,12.0,3.0,1900.0,MCPD,1A2,16050947,ROCKVILLE,2016-10-04 12:55:48,ROCKVILLE,,"{'type': 'Point', 'coordinates': [-77.11852, 39.075968]}",201101307,2947,39.075967761989446,1900  VEIRS MILL RD,-77.11852013323899,RECOVERED PROPERTY/OTHER,Parking Lot - Commercial,1D,293.0,A,2016-10-04T12:55:00.000,MD,
664,,,,,,3800.0,MCPD,6P3,15023331,ROCKVILLE,2015-05-15 22:19:12,MONTGOMERY VILLAGE,,,201024264,1834,,3800 E SAM EIG WASH BLV TO 270 HWY,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,435.0,P,2015-05-15T22:19:00.000,MD,20877.0
665,,,,,,,MCPD,6P1,15024114,ROCKVILLE,2015-05-20 01:06:24,MONTGOMERY VILLAGE,2015-05-20T01:06:00.000,,201024488,1834,,SAM EIG  HWY,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,441.0,P,2015-05-20T01:06:00.000,MD,20878.0
666,1.0,12.0,53.0,1.0,5.0,13800.0,MCPD,3I2,16050213,SILVER SPRING,2016-09-30 06:40:01,SILVER SPRING,,"{'type': 'Point', 'coordinates': [-76.953556, 39.081937]}",201101308,0639,39.08193744610147,13800  OLD COLUMBIA PIKE,-76.95355573062444,LARCENY OTHER UNDER $50,Parking Lot - Commercial,3D,379.0,I,2016-09-30T06:40:00.000,MD,20904.0
667,,,,,,,MCPD,3H2,15024532,SILVER SPRING,2015-05-22 00:59:32,SILVER SPRING,2015-05-22T00:59:00.000,,201024685,2812,,UNIVERSITY E BLV,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,3D,156.0,H,2015-05-22T00:55:00.000,MD,20903.0
668,,,,,,,MCPD,3I1,15024616,SILVER SPRING,2015-05-22 11:15:56,SILVER SPRING,,,201025745,1711,,FEBRUARY  CIR,,SEX OFFENSE - SEX  ASSAULT,Street - Residential,3D,145.0,I,2015-05-11T00:00:00.000,MD,20904.0
669,,,,,,,MCPD,6R2,15025129,GAITHERSBURG,2015-05-25 15:00:29,MONTGOMERY VILLAGE,2015-05-25T11:00:00.000,,201025139,0711,,TRAVIS  AVE,,AUTO THEFT - PASSENGER VEHICLE,Street - Residential,6D,545.0,R,2015-05-23T18:00:00.000,MD,20879.0
670,1.0,6.0,56.0,1.0,4.0,12000.0,MCPD,4L1,16050943,SILVER SPRING,2016-10-04 12:22:21,WHEATON,2011-04-01T00:00:00.000,"{'type': 'Point', 'coordinates': [-77.08939, 39.051721]}",201101309,2941,39.05172133418675,12000  DEWEY RD,-77.08939021211452,LOST PROPERTY,Residence - Driveway,4D,310.0,L,2011-03-01T09:00:00.000,MD,20906.0
671,,,,,,,GPD,6P2,15025608,GAITHERSBURG,2015-05-27 21:17:22,MONTGOMERY VILLAGE,2015-05-27T21:22:00.000,,201025522,1825,,SEBASTIANI  BLV,,CDS-SELL-SYNTH DEMEROL/METHADO,Residence - Other,6D,554.0,P,2015-05-18T21:17:00.000,MD,20878.0
672,,,,,,1.0,MCPD,1A1,15026854,SILVER SPRING,2015-06-03 15:12:22,ROCKVILLE,2015-05-31T23:00:00.000,,201026795,0635,,1   270 HWY,,LARCENY AUTO PART UNDER $50,Street - Other,1D,259.0,A,2015-05-31T22:00:00.000,MD,20852.0
673,,,,,,,MCPD,1B1,15025831,ROCKVILLE,2015-05-28 23:59:26,ROCKVILLE,,,201025778,1834,,W MONTGOMERY  AVE,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,1D,241.0,B,2015-05-28T23:59:00.000,MD,20850.0
674,1.0,42.0,51.0,1.0,2.0,9700.0,MCPD,5M2,16050959,DAMASCUS,2016-10-04 13:37:25,GERMANTOWN,,"{'type': 'Point', 'coordinates': [-77.200292, 39.287257]}",201101310,2938,39.287257396072064,9700  MAIN ST,-77.20029160532283,POL INFORMATION,Government Building,5D,612.0,M,2016-10-04T13:25:00.000,MD,20872.0
675,,,,,,,RCPD,1A3,15025972,ROCKVILLE,2015-05-29 17:40:19,ROCKVILLE,,,201025812,2742,,MONROE  ST,,EX PARTE/PROTECT. ORDER VIOL.,Street - Commercial,1D,276.0,A,2015-05-29T17:40:00.000,MD,20850.0
676,,,,,,,MCPD,6P2,15026231,ROCKVILLE,2015-05-31 01:51:32,MONTGOMERY VILLAGE,,,201025998,1834,,WASHINGTONIAN  BLV,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,660.0,P,2015-05-31T01:30:00.000,MD,20879.0
677,1.0,17.0,16.0,1.0,4.0,11200.0,MCPD,4L2,16050757,SILVER SPRING,2016-10-03 12:20:06,WHEATON,2016-10-03T12:00:00.000,"{'type': 'Point', 'coordinates': [-77.050892, 39.038703]}",201101311,2941,39.03870311890511,11200  GEORGIA AVE,-77.05089203681695,LOST PROPERTY,Grocery/Supermarket,4D,324.0,L,2016-10-03T10:20:00.000,MD,20902.0
678,1.0,35.0,36.0,21.0,3.0,200.0,MCPD,6P3,16050960,GAITHERSBURG,2016-10-04 13:44:02,MONTGOMERY VILLAGE,2016-10-04T13:40:00.000,"{'type': 'Point', 'coordinates': [-77.195256, 39.145344]}",201101312,0711,39.145343765937184,200  PARK AVE,-77.19525638434541,AUTO THEFT - PASSENGER VEHICLE,Parking Garage - Residential,6D,427.0,P,2016-10-01T21:00:00.000,MD,20877.0
679,1.0,39.0,39.0,1.0,2.0,19700.0,MCPD,5N1,16050862,GERMANTOWN,2016-10-03 22:43:31,GERMANTOWN,,"{'type': 'Point', 'coordinates': [-77.267349, 39.178833]}",201101313,1831,39.17883254173818,19700  GERMANTOWN RD,-77.2673486285919,CDS-POSS- OPIUM & DERIVATIVES,Street - In vehicle,5D,702.0,N,2016-10-03T22:43:00.000,MD,
680,,,,,,,MCPD,6R1,15026695,MONTGOMERY VILLAGE,2015-06-02 18:52:46,MONTGOMERY VILLAGE,2015-05-31T09:00:00.000,,201026547,0711,,ROYAL BONNET  CIR,,AUTO THEFT - PASSENGER VEHICLE,Street - Residential,6D,505.0,R,2015-05-30T22:30:00.000,MD,20886.0
681,,,,,,,GPD,6P2,15026703,ROCKVILLE,2015-06-02 18:15:36,MONTGOMERY VILLAGE,2015-06-02T18:15:00.000,,201026675,1014,,SAM EIG  HWY,,FORGERY/CNTRFT-ALL OTHER,Street - In vehicle,6D,660.0,P,2015-06-02T18:00:00.000,MD,20877.0
682,1.0,21.0,8.0,1.0,5.0,600.0,MCPD,3H1,16050961,SILVER SPRING,2016-10-04 14:00:29,SILVER SPRING,,"{'type': 'Point', 'coordinates': [-76.99576, 39.0025]}",201101314,2938,39.00249981523239,600  UNIVERSITY BLVD E,-76.99576032879753,POL INFORMATION,Convenience Store,3D,133.0,H,2016-10-04T14:00:00.000,MD,20901.0
683,,,,,,,MCPD,5M3,15026803,GERMANTOWN,2015-06-03 09:10:17,GERMANTOWN,2015-06-02T08:00:00.000,,201026797,0619,,SNOWDEN FARM  PKW,,LARCENY OTHER OVER $200,Construction Site,5D,600.0,M,2015-05-11T16:00:00.000,MD,20871.0
684,,,,,,,MCPD,5N1,15027159,GERMANTOWN,2015-06-05 02:02:21,GERMANTOWN,,,201026960,1834,,BOWMAN MILL  DR,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,5D,702.0,N,2015-06-05T02:02:00.000,MD,20874.0
685,,,,,,,MCPD,5N2,15027358,GERMANTOWN,2015-06-06 01:53:26,GERMANTOWN,,,201027110,1834,,DAWSON FARM  RD,,CDS-POSS MARIJUANA/HASHISH,Street - Other,5D,594.0,N,2015-06-06T01:53:00.000,MD,20876.0
686,1.0,51.0,27.0,1.0,3.0,7300.0,MCPD,1A4,16050752,ROCKVILLE,2016-10-03 13:05:35,ROCKVILLE,,"{'type': 'Point', 'coordinates': [-77.14811, 39.107938]}",201101315,2938,39.10793814471923,7300  CALHOUN PL,-77.14811000394101,POL INFORMATION,Government Building,1D,281.0,A,2016-08-13T00:46:00.000,MD,20855.0
687,1.0,51.0,27.0,1.0,3.0,7300.0,MCPD,1A4,16050753,ROCKVILLE,2016-10-03 13:07:12,ROCKVILLE,,"{'type': 'Point', 'coordinates': [-77.14811, 39.107938]}",201101316,2938,39.10793814471923,7300  CALHOUN PL,-77.14811000394101,POL INFORMATION,Other/Unknown,1D,281.0,A,2016-08-22T21:54:00.000,MD,20855.0
688,1.0,51.0,27.0,1.0,3.0,7300.0,MCPD,1A4,16050754,ROCKVILLE,2016-10-03 13:08:47,ROCKVILLE,,"{'type': 'Point', 'coordinates': [-77.14811, 39.107938]}",201101318,2938,39.10793814471923,7300  CALHOUN PL,-77.14811000394101,POL INFORMATION,Government Building,1D,281.0,A,2016-08-31T23:35:00.000,MD,20855.0
689,1.0,36.0,39.0,1.0,2.0,20700.0,MCPD,5M1,16050780,GERMANTOWN,2016-10-03 09:57:08,GERMANTOWN,2016-10-03T09:45:00.000,"{'type': 'Point', 'coordinates': [-77.246903, 39.195014]}",201101319,0614,39.19501426890586,20700  SUMMER SWEET TER,-77.24690316611834,LARCENY FROM AUTO OVER $200,Residence - Driveway,5D,701.0,M,2016-10-02T23:00:00.000,MD,
690,,,,,,,MCPD,5M1,15028825,GERMANTOWN,2015-06-13 17:03:43,GERMANTOWN,,,201028273,2947,,SCENERY  DR,,RECOVERED PROPERTY/OTHER,Street - Other,5D,471.0,M,2015-06-13T17:03:00.000,MD,20876.0
691,,,,,,,GPD,6P3,15028857,WASHINGTON GROVE,2015-06-13 21:41:52,MONTGOMERY VILLAGE,2015-06-13T21:41:00.000,,201028389,0433,,WOODFIELD  RD,,AGG ASSLT OTHER WPN SPOUSE/PARTNER,Street - In vehicle,6D,419.0,P,2015-06-13T21:35:00.000,MD,20877.0
692,1.0,3065.0,6.0,1.0,5.0,8800.0,MCPD,2D1,16050965,SILVER SPRING,2016-10-04 12:56:08,BETHESDA,,"{'type': 'Point', 'coordinates': [-77.04784, 38.999207]}",201101320,2938,38.99920714728005,8800  LANIER DR,-77.04784015165484,POL INFORMATION,Residence - Apartment/Condo,2D,85.0,D,2016-10-04T12:56:00.000,MD,20910.0
693,,,,,,,MCPD,,15029150,GAITHERSBURG,2015-06-15 15:53:20,OTHER,2015-05-28T09:56:00.000,,201028516,2941,,INTERSTATE 370,,LOST PROPERTY,Street - Other,OTHER,,,2015-05-28T09:56:00.000,MD,20877.0
694,1.0,60.0,25.0,12.0,3.0,100.0,MCPD,1A1,16050386,ROCKVILLE,2016-10-01 01:21:15,ROCKVILLE,,"{'type': 'Point', 'coordinates': [-77.122408, 39.062678]}",201101321,1834,39.06267780786765,100  HALPINE RD,-77.12240793122453,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,1D,272.0,A,2016-10-01T01:21:00.000,MD,20852.0
695,,,,,,,GPD,6R2,15029824,GAITHERSBURG,2015-06-18 21:16:33,MONTGOMERY VILLAGE,2015-06-18T21:16:00.000,,201029059,1834,,TRAVIS  AVE,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,545.0,R,2015-06-18T21:16:00.000,MD,20877.0
696,1.0,3062.0,8.0,1.0,5.0,8600.0,MCPD,3H1,16050957,TAKOMA PARK,2016-10-04 12:53:10,SILVER SPRING,2016-10-02T17:30:00.000,"{'type': 'Point', 'coordinates': [-77.000349, 38.996886]}",201101322,0813,38.9968856578333,8600  GLENVIEW AVE,-77.00034897798984,ASSAULT & BATTERY SPOUSE/PARTNER,Residence - Apartment/Condo,3D,129.0,H,2016-10-02T17:00:00.000,MD,
697,,,,,,,MCPD,3I2,15030247,SILVER SPRING,2015-06-21 08:06:08,SILVER SPRING,2015-06-21T08:00:00.000,,201029380,0614,,BALLINGER  DR,,LARCENY FROM AUTO OVER $200,Street - Residential,3D,380.0,I,2015-06-21T00:00:00.000,MD,20904.0
698,1.0,29.0,46.0,1.0,2.0,8900.0,MCPD,5M2,16050972,GAITHERSBURG,2016-10-04 13:58:34,GERMANTOWN,2016-10-03T13:30:00.000,"{'type': 'Point', 'coordinates': [-77.182277, 39.238634]}",201101324,2942,39.23863411660033,8900  WATKINS RD,-77.18227661615148,MENTAL TRANSPORT,Residence - Single Family,5D,620.0,M,2016-10-03T13:58:00.000,MD,
699,,,,,,5800.0,MCPD,,15033066,SILVER SPRING,2015-07-06 17:48:52,OTHER,,,201031668,0813,,5800  16TH ST NW,,ASSAULT & BATTERY SPOUSE/PARTNER,Residence - Apartment/Condo,OTHER,0.0,,2015-07-06T17:48:00.000,MD,20910.0
700,,,,,,,GPD,6P3,15032281,WASHINGTON GROVE,2015-07-01 23:03:49,MONTGOMERY VILLAGE,2015-07-01T23:04:00.000,,201031027,1834,,FEDERAL  WAY,,CDS-POSS MARIJUANA/HASHISH,Street - Residential,6D,419.0,P,2015-07-01T23:03:00.000,MD,20877.0
701,,,,,,,MCPD,3H2,15032489,SILVER SPRING,2015-07-03 09:10:17,SILVER SPRING,2015-07-03T09:30:00.000,,201031215,1834,,MAHAN  RD,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,3D,142.0,H,2015-07-03T09:10:00.000,MD,20903.0
702,,,,,,,GPD,6R2,15033033,GAITHERSBURG,2015-07-06 16:07:06,MONTGOMERY VILLAGE,,,201031642,2216,,TRAVIS  AVE,,LIQUOR - DRINK IN PUB OVER 21,Park,6D,545.0,R,2015-07-06T16:07:00.000,MD,20877.0
703,,,,,,,MCPD,4K1,15032931,SILVER SPRING,2015-07-06 02:12:07,WHEATON,2015-07-06T02:12:00.000,,201031644,0821,,POSTGATE  TER,,SIMPLE ASSAULT - CITIZEN,Street - Residential,4D,534.0,K,2015-07-06T01:50:00.000,MD,20901.0
704,,,,,,,MCPD,3H2,15033429,SILVER SPRING,2015-07-08 15:21:09,SILVER SPRING,2015-07-02T21:00:00.000,,201031975,2938,,UNIVERSITY E BLV,,POL INFORMATION,Street - In vehicle,3D,156.0,H,2015-07-02T18:21:00.000,MD,20901.0
705,1.0,3065.0,7.0,1.0,5.0,8300.0,MCPD,3G1,16050378,SILVER SPRING,2016-10-01 00:00:33,SILVER SPRING,2016-10-01T00:00:00.000,"{'type': 'Point', 'coordinates': [-77.024087, 38.993068]}",201101325,1834,38.99306777236198,8300  FENTON ST,-77.02408727388341,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,3D,110.0,G,2016-10-01T00:00:00.000,MD,20910.0
706,,,,,,,MCPD,3I2,15033553,SILVER SPRING,2015-07-09 07:28:42,SILVER SPRING,2015-07-09T07:00:00.000,,201032117,0615,,BALLINGER  DR,,LARCENY AUTO PART OVER $200,Street - Residential,3D,380.0,I,2015-07-09T00:30:00.000,MD,20904.0
707,,,,,,,MCPD,4J1,15033520,SILVER SPRING,2015-07-09 00:13:53,WHEATON,,,201032193,1834,,BONIFANT  RD,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,4D,370.0,J,2015-07-09T00:13:00.000,MD,20906.0
708,,,,,,,GPD,6R2,15033871,GAITHERSBURG,2015-07-10 17:18:18,MONTGOMERY VILLAGE,2015-07-10T00:00:00.000,,201032369,1834,,TRAVIS  AVE,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,545.0,R,2015-07-10T17:18:00.000,MD,20878.0
709,1.0,33.0,36.0,21.0,3.0,1.0,MCPD,6P2,16050952,GAITHERSBURG,2016-10-04 09:23:54,MONTGOMERY VILLAGE,2016-09-23T09:00:00.000,"{'type': 'Point', 'coordinates': [-77.24881, 39.118537]}",201101326,1013,39.11853675223863,1   TIMBER ROCK RD,-77.24881009133215,FORGERY/CNTRFT - IDENTITY THEFT,Other/Unknown,6D,450.0,P,2016-09-15T00:00:00.000,MD,
710,,,,,,,MCPD,4J1,15033937,SILVER SPRING,2015-07-10 23:13:58,WHEATON,,,201032407,1834,,LONGMEAD CROSSING  DR,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,4D,371.0,J,2015-07-10T23:13:00.000,MD,20906.0
711,,,,,,,MCPD,5M1,15034122,GERMANTOWN,2015-07-11 22:16:08,GERMANTOWN,,,201032511,0811,,SCENERY  DR,,ASSAULT & BATTERY - CITIZEN,Street - Residential,5D,470.0,M,2015-07-11T22:16:00.000,MD,20876.0
712,,,,,,,MCPD,6P2,15034125,ROCKVILLE,2015-07-11 23:07:59,MONTGOMERY VILLAGE,,,201032743,1834,,WASHINGTONIAN  BLV,,CDS-POSS MARIJUANA/HASHISH,Street - Commercial,6D,660.0,P,2015-07-11T23:07:00.000,MD,20877.0
713,,,,,,,GPD,6P2,15033941,GAITHERSBURG,2015-07-10 23:08:53,MONTGOMERY VILLAGE,2015-07-10T23:50:00.000,,201033052,2812,,E DIAMOND  AVE,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,428.0,P,2015-07-10T23:08:00.000,MD,20877.0
714,1.0,39.0,39.0,1.0,2.0,19500.0,MCPD,5N1,16050977,GERMANTOWN,2016-10-04 15:04:39,GERMANTOWN,2016-10-04T14:23:00.000,"{'type': 'Point', 'coordinates': [-77.273126, 39.176083]}",201101327,0626,39.17608284901761,19500  WATERS RD,-77.27312585250537,LARCENY BICYCLE $50 - $199,Residence - Yard,5D,702.0,N,2016-10-03T12:00:00.000,MD,20874.0
